"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1955250195345838188","Tue Aug 12 12:49:08 +0000 2025","275","Breaking News Korban dugaan Keracunan masal akibat program Makan Bergizi Gratis (MBG) Tembus 251 orang Puskesmas Gemolong bikin Tenda Darurat (12/5/2025) Sragen https://t.co/e9kmfJdxuf","1955250195345838188","https://pbs.twimg.com/ext_tw_video_thumb/1955250139309936646/pu/img/XIKiuPfVb8tc47hL.jpg","","in","","13","32","155","https://x.com/undefined/status/1955250195345838188","1251824880967774208",
"1937800310627656093","Wed Jun 25 09:09:31 +0000 2025","42"," Belajar sambil bermain tumbuh dalam kasih sayang! Di Jakarta kini tersedia ruang pengasuhan anak yang aman dan nyaman: Taman Anak Sejahtera Tempat ini hadir untuk mendampingi anak-anak usia 2 7 tahun dari keluarga prasejahtera agar bisa bermain belajar makan https://t.co/IzqiRKdJkQ","1937800310627656093","https://pbs.twimg.com/amplify_video_thumb/1937799628449284097/img/p0-e8xQIjWeDHoEX.jpg","","in","","3","3","19","https://x.com/undefined/status/1937800310627656093","166014938",
"1971141293163327714","Thu Sep 25 09:14:40 +0000 2025","221","Ini jelas kejahatan harus ada yg bertanggung jawab. Kasus keracunan makan bergizi gratis di 16 provinsi. @Gerindra @bang_dasco https://t.co/u0QpHCKRPG","1971141293163327714","https://pbs.twimg.com/media/G1rmjzAaYAA6hlC.jpg","","in","","13","41","94","https://x.com/undefined/status/1971141293163327714","154435354",
"2065326167796941210","Fri Jun 12 06:51:44 +0000 2026","1","Mendikdasmen Abdul Mu'ti mengklaim 43 juta murid penerima Makan Bergizi Gratis ingin program tersebut terus dilanjutkan karena dinilai memberi dampak positif. ~RS https://t.co/2ntExdTbBO","2065326167796941210","https://pbs.twimg.com/amplify_video_thumb/2065321136079114240/img/9I1tpYur6i6dZX7c.jpg","","in","","5","22","1","https://x.com/undefined/status/2065326167796941210","23343960",
"1970408228472377802","Tue Sep 23 08:41:44 +0000 2025","468","Semakin banyaknya kasus keracunan Makan Bergizi Gratis siswa di sekolah JPPI minta untuk MBG dibubarkan dan dievaluasi secara total. Hal ini disampaikan dalam rapat audiensi Komisi IX DPR RI dengan GKIA CISDI dan JPPI terkait rekomendasi program MBG. https://t.co/916Wz6nhFL","1970408228472377802","https://pbs.twimg.com/ext_tw_video_thumb/1970408138198372353/pu/img/yXe3JHsrOi06Nr3j.jpg","","in","","9","18","213","https://x.com/undefined/status/1970408228472377802","1282751327588585473",
"2045396856143061344","Sat Apr 18 12:33:50 +0000 2026","1227","Mau tahu fakta lebih mantap? Sebelum ini artikelnya berjudul Daftar kasus keracunan massal program Makan Bergizi Gratis Awoakwoakwoakwoakwo https://t.co/yJA4sYzHQL","2045480925665092065","https://pbs.twimg.com/media/HGMCD1JbQAA9nL5.jpg","niwseir","in","","0","6","191","https://x.com/undefined/status/2045480925665092065","104411351",
"1971137814571192446","Thu Sep 25 09:00:51 +0000 2025","106","Lagi-lagi siswa jadi korban KERACUNAN Makan Bergizi Gratis ( MBG ) - MBG bisa jadi berubah menjadi Makan Beracun Gratis - STOP MBG jadikan saja SEKOLAH GRATIS lebih berguna dan tepat. https://t.co/hZFyeM2gFQ","1971137814571192446","https://pbs.twimg.com/ext_tw_video_thumb/1971137723428896771/pu/img/wKG7F0MMp153fT-_.jpg","","in","","4","17","36","https://x.com/undefined/status/1971137814571192446","794509735282102272",
"2064139082536780105","Tue Jun 09 00:14:41 +0000 2026","33","Tak habis pikir demi makan bergizi yang bikin keracunan dengan gelontoran dana begitu besar dibuat ajang korupsi alangkah bermanfaatnya jika digunakan untuk membangun jembatan untuk masa depan anak-anak. Mosok pemerintah ngk iso mikir ? Tuhan memberikan akal gawe opo ? https://t.co/aCKQhVkSZm","2064139082536780105","https://pbs.twimg.com/ext_tw_video_thumb/2064139015482482689/pu/img/23q78o0dMX7KqwWH.jpg","","in","","1","5","13","https://x.com/undefined/status/2064139082536780105","3270403033",
"1894185220225823202","Tue Feb 25 00:38:43 +0000 2025","250","80 Tahun Indonesia Merdeka Tapi Kenapa Malah Ada Anak Keracunan Makan Bergizi Gratis Prabowo?! *Palti Hutabarat https://t.co/AePz8WX3Vj","1894185220225823202","https://pbs.twimg.com/media/Gkl_a3tasAArEIl.jpg","","in","","7","108","60","https://x.com/undefined/status/1894185220225823202","1826886526657318912",
"2065284616588804275","Fri Jun 12 04:06:38 +0000 2026","42"," Makan siang gratis Anies di DKI gak mengurangi anggaran pendidikan &amp; gak ada yang keracunan (Indra Chasmiadji) #GegaraMBGNegaraChaos #GegaraMBGNegaraChaos https://t.co/szCv50Ey1r","2065284616588804275","https://pbs.twimg.com/amplify_video_thumb/2065284548091650048/img/3zf7iR1N4uY_jq83.jpg","","in","","1","1","19","https://x.com/undefined/status/2065284616588804275","1629530059265703938",
"1978592631040127234","Wed Oct 15 22:43:38 +0000 2025","42","34 Siswa Diduga Keracunan MBG di Toba Sebanyak 34 orang harus jalani perawatan intensif di RS HKBP Balige dan RSUD Porsea akibat program Makan Bergizi Gratis (MBG) di Toba. Hal ini sontak membuat warga sekitar geger. Kami laporkan kejadian diduga keracunan makanan akibat https://t.co/lObAfC8upW","1978592631040127234","https://pbs.twimg.com/ext_tw_video_thumb/1978592580972756992/pu/img/W8v8hHVOR_0KpXPG.jpg","","in","","2","12","37","https://x.com/undefined/status/1978592631040127234","1282751327588585473",
"1921127168244908541","Sat May 10 08:56:24 +0000 2025","368","171 Siswa di Bogor Diduga Keracunan Usai Konsumsi Makan Bergizi Gratis Evaluasi pak @prabowo evaluasi! https://t.co/E1zaJdykhZ","1921127168244908541","https://pbs.twimg.com/ext_tw_video_thumb/1921127087043190785/pu/img/Eq1AfWmqqyzTkOzq.jpg","","in","","15","56","149","https://x.com/undefined/status/1921127168244908541","1334853481019056128",
"1970800369543585969","Wed Sep 24 10:39:58 +0000 2025","12","Kepala Badan Gizi Nasional (BGN) Dadan Hindayana mengungkapkan terdapat 4.700 porsi Makan Bergizi Gratis (MBG) yang menyebabkan gangguan kesehatan pada siswa. Dadan menegaskan pihaknya akan terus memperketat mekanisme penyaluran Makan Bergizi Gratis. BGN juga akan membentuk https://t.co/fpXUK2qvqT","1970800369543585969","https://pbs.twimg.com/amplify_video_thumb/1970800244960247808/img/DMafwxK_eg_cB84B.jpg","","in","","3","6","2","https://x.com/undefined/status/1970800369543585969","121640063",
"2053839359187759341","Mon May 11 14:07:16 +0000 2026","800","Tiap Hari kok selalu ada berita keracunan MBG SPPG resmi menarik seluruh distribusi menu Makan Bergizi Gratis (MBG) di Surabaya setelah hampir 200 siswa dr 12 sekolah dilaporkan mengalami keracunan. Bergizi dr mana? Banyak beracunnya https://t.co/oiU6zeoyV7","2053839359187759341","https://pbs.twimg.com/ext_tw_video_thumb/2053839254422491136/pu/img/gDt5rPJn1vs3NnLQ.jpg","","in","","14","189","499","https://x.com/undefined/status/2053839359187759341","2669430458",
"1920061581607444706","Wed May 07 10:22:08 +0000 2025","84","Sudah banyak siswa keracunan pasca menyantap makanan Makan Bergizi Gratis (MBG). Presiden tetap pede programnya berhasil menurutnya yang keracunan hanya 0 005 persen dari penerima. Padahal soal data korban jangan pernah ada kata 'hanya'. https://t.co/H8zsdwLIex","1920061581607444706","https://pbs.twimg.com/media/GqVt0w0asAAe3zf.jpg","","in","","0","9","66","https://x.com/undefined/status/1920061581607444706","1256115929923981317",
"1978087523999006724","Tue Oct 14 13:16:31 +0000 2025","56","#savebandungbarat Keracunan MBG terulang kembali kali ini korban keracunan menu Makan Bergizi Gratis (MBG) mencapai Seratus orang lebih di SMP Negeri 1 Cisarua Kab. Bandung Barat (14/10/2025). Hingga saat ini korban terus bertambah menurut keterangan salah seorang Relawan https://t.co/Pg3MEEudYc","1978087523999006724","https://pbs.twimg.com/ext_tw_video_thumb/1978087360098414592/pu/img/JFKAuRFQr6nRsbb_.jpg","","in","","1","5","18","https://x.com/undefined/status/1978087523999006724","1282751327588585473",
"2065028153681281062","Thu Jun 11 18:27:21 +0000 2026","3","@pikiran_rakyat Makan bergizi gratis (MBG) boleh dihentikan untuk daerah yang masyarakat punya penghasilan bagus karena anak-anak mereka sebelum berangkat sekolah pasti sudah dapat makan. Tapi khusus #Papua yang punya daerah masuk dalam kategori kurang gizi MBG harus dilanjutkan. Karena MBG https://t.co/GKYZSfYwaZ","2065138837593186635","https://pbs.twimg.com/amplify_video_thumb/2065138707074854913/img/88W5hCf3lBXtZWLq.jpg","pikiran_rakyat","in","","1","0","2","https://x.com/undefined/status/2065138837593186635","1496351386300477443",
"2065775863094980782","Sat Jun 13 12:38:40 +0000 2026","4","Kepala BGN: Tudingan Pembagian Dana Makan Bergizi Gratis ke Presiden Hoaks https://t.co/kbOAYtwrrJ","2065775863094980782","","","in","","0","1","1","https://x.com/undefined/status/2065775863094980782","124171593",
"1893559074710560880","Sun Feb 23 07:10:38 +0000 2025","113","Sudah berulang nih ada keracunan Makan Bergizi Gratis.. Jangan sampai program Makan Bergizi Gratis jadi holocaust kepada anak-anak Indonesia.. ==== Rest In Peace Najwa Shihab Emil Fadli Kwangmin PDIP Paus Fransiskus Intel Jepang Ndasmu https://t.co/O1rlpTFrrA","1893559074710560880","https://pbs.twimg.com/ext_tw_video_thumb/1893559008658628608/pu/img/3O22bl8rrmfvHz6s.jpg","","in","","2","16","50","https://x.com/undefined/status/1893559074710560880","214159664",
"1915069450908246214","Wed Apr 23 15:45:12 +0000 2025","125","Kalau Keracunan Makan Bergizi Gratis terjadi secara masal maka sesuai SE dari Kemenkes statusnya berubah menjadi Kejadian Luar Biasa (KLB). Cianjur Pandeglang Bulukumba Empat Lawang Sumba Timur Takalar Batang Nganjuk Sukoharjo. -Tread- https://t.co/lxMxbKtlsk","1915069450908246214","https://pbs.twimg.com/media/GpOxhBFaUAAVbAK.jpg","","in","","0","2","79","https://x.com/undefined/status/1915069450908246214","88120377",
"1915750412201897987","Fri Apr 25 12:51:05 +0000 2025","19","Ketua DPR-RI Puan Maharani desak Pemerintah evaluasi total Program Makan Bergizi Gratis. Hal itu untuk menghindari terulangnya kembali keracunan massal siswa di banyak tempat akibat makan bergizi gratis https://t.co/Eigc2QZruR","1915750412201897987","https://pbs.twimg.com/media/GpYc2M1akAA4ipi.jpg","","in","","8","4","15","https://x.com/undefined/status/1915750412201897987","849562015882465280",
"2065787357052444712","Sat Jun 13 13:24:21 +0000 2026","2","Jujur sakit hati gw ngliat uang pajak gw dihambur hamburin buat hal hal yg unfaedah gini.. Sebanyak 21.801 unit motor listrik Program Makan Bergizi Gratis (MBG) ditemukan terbengkalai di area pergudangan kawasan Sentul Kabupaten Bogor. https://t.co/5EEYvEN510","2065787357052444712","https://pbs.twimg.com/amplify_video_thumb/2065786826284294145/img/JShlifH2SideWkbb.jpg","","in","","1","0","1","https://x.com/undefined/status/2065787357052444712","1538126868477399042",
"1956359788033417594","Fri Aug 15 14:18:15 +0000 2025","3","Pemerintah mengalokasikan Rp335 triliun untuk Program Makan Bergizi Gratis (MBG) tahun 2026 yang akan menjangkau 82 9 juta siswa ibu hamil dan balita melalui Satuan Pelayanan Pemenuhan Gizi (SPPG) di seluruh Indonesia. https://t.co/7q7Bpp5qWs","1956359788033417594","https://pbs.twimg.com/ext_tw_video_thumb/1956359671884988416/pu/img/MoKV_t2Dp0I8Dv4h.jpg","","in","","0","1","0","https://x.com/undefined/status/1956359788033417594","714719021816541184",
"1954095486027141207","Sat Aug 09 08:20:46 +0000 2025","1","Program Makan Bergizi Gratis (MBG) terus memperluas pemerataan akses gizi bagi balita siswa dan ibu hamil di seluruh Indonesia. https://t.co/UdgM9DezES","1954095497968304337","https://pbs.twimg.com/media/Gx5XfrAbAAAiqDA.jpg","Kemhan_RI","in","","0","1","0","https://x.com/undefined/status/1954095497968304337","714719021816541184",
"1920628437280334122","Thu May 08 23:54:37 +0000 2025","129","Jumlah Siswa di Kota Bogor Jawa Barat yang mengalami keracunan usai mengonsumsi makanan program Makan Bergizi Gratis (MBG) bertambah. Data terbaru dilaporkan ada 171 siswa mengalami keracunan https://t.co/2d3edl8aLn","1920628437280334122","https://pbs.twimg.com/ext_tw_video_thumb/1920628336663146496/pu/img/Qnoe8j6pTQyZcus0.jpg","","in","","8","30","50","https://x.com/undefined/status/1920628437280334122","1251824880967774208",
"2065774927513559300","Sat Jun 13 12:34:57 +0000 2026","71","Hujan tak menghentikan ratusan warga berdemonstrasi di pertigaan Gejayan Sleman Yogyakarta pada Sabtu (13/06). Mereka menyuarakan berbagai tuntutan untuk pemerintah antara lain menghentikan proyek Makan Bergizi Gratis dan Koperasi Desa Merah Putih. https://t.co/CsgwbRWkji","2065774927513559300","https://pbs.twimg.com/amplify_video_thumb/2065774821989109760/img/q11EJsZqkK196xSX.jpg","","in","","1","1","32","https://x.com/undefined/status/2065774927513559300","23772644",
"1971206608488378801","Thu Sep 25 13:34:13 +0000 2025","101","Kasus Ker4cunan Program Makan Bergizi Gratis Kembali Terjadi di Subang dan Sumedang Kasus keracunan akibat program Makan Bergizi Gratis (MBG) kembali terjadi di Jawa Barat Kamis (25/9/2025). Subang Sebanyak sembilan siswa SDN Rawalele Kecamatan Dawuan mengalami gejala https://t.co/GOBdaLecUp","1971206608488378801","https://pbs.twimg.com/ext_tw_video_thumb/1971206573562425344/pu/img/cWBFahQuG2pQ9tsW.jpg","","in","","3","7","64","https://x.com/undefined/status/1971206608488378801","1282751327588585473",
"1943484587046506821","Fri Jul 11 01:37:06 +0000 2025","1","Kodam I/BB juga aktif mendukung program Makan Bergizi Gratis (MBG) melalui pembangunan dapur Satuan Pelayanan Pemenuhan Gizi (SPPG) dengan 115 unit yang telah beroperasi dari target nasional sebanyak 991 unit. #SekjenKemhan #Kemhan #KemhanRI #SWASEMBADAPANGAN #MBG https://t.co/kHwg5i9Rsv","1943484661856112832","https://pbs.twimg.com/media/Gvik_19XIAAZ4Kg.jpg","Kemhan_RI","in","","0","0","0","https://x.com/undefined/status/1943484661856112832","714719021816541184",
"1904022619151831534","Mon Mar 24 04:13:58 +0000 2025","0","Beberapa poin utama yang dibahas dalam sidang ini meliputi: Ketahanan pangan tetap terjaga dengan baik dan harga bahan pokok stabil Program makan bergizi gratis telah menjangkau 2 juta penerima manfaat https://t.co/OsxcFJqr8a","1904023863912222890","https://pbs.twimg.com/ext_tw_video_thumb/1904023601797554176/pu/img/-k0cfWOJRPcaKq5z.jpg","Kemhan_RI","in","","0","1","0","https://x.com/undefined/status/1904023863912222890","714719021816541184",
"1882978027220636014","Sat Jan 25 02:25:20 +0000 2025","17","Program Makan Bergizi Gratis (MBG) bagi anak-anak Indonesia di Intan Jaya termasuk Sugapa Papua Tengah resmi dimulai di Distrik Sugapa pada Senin (20/1). https://t.co/M25TqTkclE","1882978027220636014","https://pbs.twimg.com/ext_tw_video_thumb/1882977932198686720/pu/img/TZYZ8fAA8JZ8MZ8I.jpg","","in","","0","1","1","https://x.com/undefined/status/1882978027220636014","714719021816541184",
"2065275663565676748","Fri Jun 12 03:31:03 +0000 2026","11","Program Makan Bergizi Gratis (MBG) di pondok pesantren menjadi langkah nyata untuk mendukung kesehatan dan semangat belajar para santri. Dengan asupan gizi yang lebih baik pesantren dapat semakin fokus mencetak generasi yang cerdas sehat dan berakhlak 🇮🇩 https://t.co/VXwQdzPEJ5","2065275663565676748","https://pbs.twimg.com/amplify_video_thumb/2065275602912083968/img/sbiEXD4iiYf_5P04.jpg","","in","","1","2","2","https://x.com/undefined/status/2065275663565676748","1604408934525464576",
"2065614264770179309","Sat Jun 13 01:56:32 +0000 2026","0","Korupsi Makan Bergizi Gratis Kejagung Tetapkan Pihak Swasta Berinisial AYS Sebagai Tersangka Baru https://t.co/wXw4MvcNUN","2065614264770179309","","","in","","0","0","0","https://x.com/undefined/status/2065614264770179309","3319260420",
"1914540310178488463","Tue Apr 22 04:42:35 +0000 2025","80","Puluhan Siswa MAN 1 Cianjur Keracunan Usai Santap Makan Bergizi Gratis https://t.co/i6IUqyTjzi","1914540310178488463","","","in","","2","20","46","https://x.com/undefined/status/1914540310178488463","3319260420",
"2065259709394043291","Fri Jun 12 02:27:40 +0000 2026","2","Baca di sini: https://t.co/WghTeHgYc2 Sebanyak 14 SPPG di Kalimantan Tengah menghentikan sementara operasional Program Makan Bergizi Gratis (MBG) akibat keterlambatan pencairan dana operasional untuk produksi harian. ~IQ #SPPG #Kalteng https://t.co/i1LYeZRBJX","2065259709394043291","https://pbs.twimg.com/media/HKlGgkbbUAADrg5.jpg","","in","","0","0","0","https://x.com/undefined/status/2065259709394043291","23343960",
"2065403505473696200","Fri Jun 12 11:59:03 +0000 2026","16","Pemerintah berkomitmen untuk melakukan penataan secara menyeluruh terhadap Program Makan Bergizi Gratis (MBG) serta Satuan Pelayanan Pemenuhan Gizi (SPPG). Langkah strategis ini diambil guna memastikan pengelolaan anggaran yang lebih cermat akuntabel dan efisien. Hal tersebut https://t.co/v8HkCAcNUo","2065403505473696200","https://pbs.twimg.com/ext_tw_video_thumb/2065400378741686273/pu/img/X4eAVyKujV5GTm0m.jpg","","in","","0","43","8","https://x.com/undefined/status/2065403505473696200","3522129133",
"2065067247241150918","Thu Jun 11 13:42:53 +0000 2026","111","Baca selengkapnya: https://t.co/QHVSqcFThl Menteri Pendidikan Dasar dan Menengah Abdul Mu'ti menyatakan 43 juta murid penerima manfaat menginginkan Program Makan Bergizi Gratis (MBG) dilanjutkan karena dinilai berdampak positif. ~RK #MBG #murid https://t.co/RKaucZUNdk","2065067247241150918","https://pbs.twimg.com/media/HKiXtbfbIAEGPOO.jpg","","in","","133","448","30","https://x.com/undefined/status/2065067247241150918","23343960",
"1937690202719285620","Wed Jun 25 01:51:59 +0000 2025","1120","Setidaknya 1.376 anak sekolah diduga menjadi korban keracunan Makan Bergizi Gratis (MBG). Hasil investigasi dinas kesehatan di sejumlah daerah menemukan adanya kontaminasi bakteri Salmonella E.coli hingga jamur Candida tropicalis. https://t.co/lP7tAu0IB1","1937690202719285620","","","in","","56","21","667","https://x.com/undefined/status/1937690202719285620","23772644",
"1833390635992359062","Tue Sep 10 06:22:45 +0000 2024","2","Pada hari Selasa (3/9) lalu Penjabat (Pj.) Gubernur DKI Jakarta Heru Budi Hartono meninjau pelaksanaan uji coba program Makan Bergizi Gratis (MBG) yang digelar di SDN Gunung 01 Kebayoran Baru Jakarta Selatan. Dalam kegiatan ini disediakan 650 porsi makanan hasil kerjasama https://t.co/gbgEOlLzFv","1833390635992359062","https://pbs.twimg.com/amplify_video_thumb/1833390445470355457/img/3FnojzFbjoTK_zrW.jpg","","in","","0","1","1","https://x.com/undefined/status/1833390635992359062","166014938",
"1914500904696553660","Tue Apr 22 02:06:00 +0000 2025","253","Kembali kejadian. Siswa MAN 1 Cianjur Keracunan Massal Usai Santap MBG Basi keracunan katanya makan bergizi gratis akan dievaluasi tiap hari tp faktanya keracunan terjadi lg. Bergizinya dimana? Bukti rezim ini hny omon-omon. @prabowo Katanya Faktanya https://t.co/C0YIqZagic","1914500904696553660","https://pbs.twimg.com/media/GpGsbRoa4AUrj9j.jpg","","in","","6","52","82","https://x.com/undefined/status/1914500904696553660","154435354",
"1900444851407380984","Fri Mar 14 07:12:15 +0000 2025","3","Wujudkan pembangunan sumber daya manusia yang unggul di Jakarta Pemprov DKI Jakarta melakukan transformasi kantin sekolah di seluruh satuan pendidikan di Jakarta. Transformasi kantin sekolah di Jakarta menjadi kantin sehat sebagai langkah nyata dalam mendukung program Makan https://t.co/Awd2RMuudv","1900444851407380984","https://pbs.twimg.com/media/Gl-8hC8asAAkgPk.jpg","","in","","0","2","3","https://x.com/undefined/status/1900444851407380984","166014938",
"1824344741208584622","Fri Aug 16 07:32:05 +0000 2024","2","31. PERTAMA mewujudkan SDM unggul yang produktif inovatif&amp; berdaya saing melalui pendidikan bermutu makan bergizi gratis &amp; renovasi sekolah serta kesehatan berkualitas dan perlindungan sosial. #PidatoRAPBN2025 NusantaraBaru","1824348388738978213","","DKIJakarta","in","","0","1","9","https://x.com/undefined/status/1824348388738978213","166014938",
"1878784222259024258","Mon Jan 13 12:40:39 +0000 2025","2","Hari ini truk Program Makan Bergizi Gratis (MBG) tiba di SLB Cahaya. Box makanan bergizi dibagikan langsung oleh petugas dan guru kepada siswa termasuk anak-anak berkebutuhan khusus. Program ini hadir untuk memenuhi kebutuhan gizi anak sekolah di Jakarta. Pj. Gubernur DKI https://t.co/PqsYfNNi23","1878784222259024258","https://pbs.twimg.com/amplify_video_thumb/1878783959095754752/img/92do9SanvPlXyysl.jpg","","in","","0","1","1","https://x.com/undefined/status/1878784222259024258","166014938",
"1880138584310837598","Fri Jan 17 06:22:24 +0000 2025","2486","Nasi kotak ARTIS sama Nasi Kotak 10 rebu dari Makan Bergizi Gratis itu beda ndul gundul kualitasnya Bahkan kemarin ada yang keracunan setelah makan Bisa bisanya lu samain yang gak apple to apple Emang bloon ciri khas dari lu pada.....‍️ https://t.co/FFe7qd46Lv","1880138584310837598","https://pbs.twimg.com/ext_tw_video_thumb/1880134415436926976/pu/img/cgkT8qvDVNwbbugf.jpg","","in","","67","498","722","https://x.com/undefined/status/1880138584310837598","1133311906976952320",
"2065007197231464739","Thu Jun 11 09:44:16 +0000 2026","85","Baca selengkapnya: https://t.co/tdqUJnbeQJ Kepala Badan Gizi Nasional Nanik S Deyang melaporkan kepada Presiden Prabowo Subianto bahwa anak dari keluarga mampu tidak lagi menjadi penerima program Makan Bergizi Gratis. ~RK #BGN #MBG https://t.co/4eW8OKzMas","2065007197231464739","https://pbs.twimg.com/media/HKhg009bwAAnHr-.jpg","","in","","15","83","17","https://x.com/undefined/status/2065007197231464739","23343960",
"2008514621251240014","Tue Jan 06 12:22:56 +0000 2026","9","Presiden Prabowo: Program Makan Bergizi Gratis Jawaban Negara atas Masalah Gizi Anak https://t.co/DLQhgGAqnz","2008514621251240014","","","in","","0","4","2","https://x.com/undefined/status/2008514621251240014","260686783",
"1880230585408610769","Fri Jan 17 12:27:59 +0000 2025","88","Ha?? Gak sengaja? Kan ada SOPnya Usai Dipanggil Prabowo Kepala BGN Sebut Keracunan Makan Bergizi Gratis di Sukoharjo Tak Sengaja https://t.co/8gRoZpDtas","1880230585408610769","","","in","","12","63","37","https://x.com/undefined/status/1880230585408610769","1289954556411969537",
